5.742399979000000343e+01,-1.070091692999999999e+01,1.513076781999999953e+00
5.197600174000000095e+01,-1.014769554000000085e+01,1.386026710000000106e+00
5.742399979000000343e+01,-1.077383614000000023e+01,1.039100944999999943e+00
5.511199950999999686e+01,-1.060249901000000072e+01,5.248761773000000241e-01
5.742399979000000343e+01,-1.090509070999999963e+01,4.922057033000000192e-01
5.742399979000000343e+01,-1.110197353000000042e+01,1.640685648000000108e-01
5.865599823000000157e+01,-1.129546908999999921e+01,-3.351771234999999932e-02
5.402399825999999905e+01,-1.065044497999999962e+01,-5.145142971999999704e-02
5.511199950999999686e+01,-1.083869314000000017e+01,-1.049752347000000030e-01
5.402399825999999905e+01,-1.065044497999999962e+01,-5.145142749000000126e-01
5.511199950999999686e+01,-1.075996207999999932e+01,-5.248761773000000241e-01
5.742399979000000343e+01,-1.096134295000000058e+01,-5.390824334999999579e-01
5.402399825999999905e+01,-1.065044497999999962e+01,-7.717714310000000077e-01
5.511199950999999686e+01,-1.082994524999999975e+01,-1.032256483999999919e+00
5.742399979000000343e+01,-1.093790455000000073e+01,-1.039100933000000060e+00
5.742399979000000343e+01,-1.105822163000000025e+01,-1.454741287000000050e+00
5.402399825999999905e+01,-1.061614417999999915e+01,-1.594994226999999931e+00
5.865599823000000157e+01,-1.122843360999999973e+01,-1.675885617999999910e+00
5.742399979000000343e+01,-1.095613415999999951e+01,-2.132891417000000178e+00
5.511199950999999686e+01,-1.065498638000000042e+01,-2.361942768000000026e+00
5.511199950999999686e+01,-1.075996207999999932e+01,-2.624380826999999972e+00
5.742399979000000343e+01,-1.088321494999999928e+01,-2.515718102000000123e+00
5.402399825999999905e+01,-1.054754256999999917e+01,-3.035634184000000069e+00
5.742399979000000343e+01,-1.092696648000000081e+01,-3.532943296000000011e+00
5.624000167999999888e+01,-1.083021755000000041e+01,-3.481523943000000010e+00
5.402399825999999905e+01,-1.062471938000000016e+01,-4.013211250000000341e+00
5.742399979000000343e+01,-1.088321494999999928e+01,-3.992335284999999789e+00
5.624000167999999888e+01,-1.080879288000000038e+01,-4.017142867999999645e+00
5.511199950999999686e+01,-1.075996207999999932e+01,-4.146522045000000212e+00
5.624000167999999888e+01,-1.085164222999999950e+01,-4.531337261000000005e+00
5.511199950999999686e+01,-1.075996207999999932e+01,-4.513935327999999636e+00
5.402399825999999905e+01,-1.065044497999999962e+01,-4.630628347000000034e+00
5.742399979000000343e+01,-1.089688729999999950e+01,-4.607592344000000395e+00
5.742399979000000343e+01,-1.050038862000000073e+01,-5.195504664999999633e+00
5.742399979000000343e+01,-1.074258505000000063e+01,-4.992372308000000203e+00
5.624000167999999888e+01,-1.079655020999999948e+01,-4.935347216000000259e+00
5.402399825999999905e+01,-1.060928402000000048e+01,-4.990788460000000093e+00
5.742399979000000343e+01,-1.046757488000000080e+01,-5.370511246000000405e+00
5.511199950999999686e+01,-1.075996207999999932e+01,-5.406224727999999757e+00
5.624000167999999888e+01,-1.079272437000000018e+01,-5.436533331999999774e+00
5.624000167999999888e+01,-1.053027076999999956e+01,-5.420464754000000163e+00
5.402399825999999905e+01,-1.065044497999999962e+01,-5.453851342000000102e+00
5.007199860000000058e+01,-1.034821320000000000e+01,1.955192327000000008e+00
4.916799927000000281e+01,-1.025504016999999912e+01,1.919893265000000016e+00
5.197600174000000095e+01,-1.029619837000000082e+01,1.881036281999999948e+00
4.916799927000000281e+01,-1.016138648999999994e+01,1.592106639999999906e+00
5.100000000000000000e+01,-1.033076924999999946e+01,1.483296715000000043e+00
5.007199860000000058e+01,-1.031006316999999939e+01,1.478316163999999988e+00
4.916799927000000281e+01,-1.025504016999999912e+01,1.357973337000000003e+00
5.197600174000000095e+01,-1.030762166000000057e+01,1.465989772999999996e+00
5.007199860000000058e+01,-1.038397883999999927e+01,9.656742512999999528e-01
4.916799927000000281e+01,-1.030186652999999986e+01,9.833600222999999696e-01
5.197600174000000095e+01,-1.038738430999999984e+01,9.300968646999999700e-01
5.007199860000000058e+01,-1.039060210999999967e+01,5.457582870999999614e-01
4.916799927000000281e+01,-1.033308410999999971e+01,4.838755429000000108e-01
5.197600174000000095e+01,-1.045231672000000067e+01,4.835862517000000249e-01
4.916799927000000281e+01,-1.016138648999999994e+01,2.341333329999999990e-01
5.100000000000000000e+01,-1.034571457000000017e+01,9.714285657000000518e-02
5.007199860000000058e+01,-1.025283813000000066e+01,9.537523799000000024e-02
4.916799927000000281e+01,-1.012626636000000069e+01,-8.194666589000000612e-02
5.007199860000000058e+01,-1.015746211999999993e+01,-1.430628536000000117e-01
5.197600174000000095e+01,-1.044470118999999997e+01,-1.485028602000000031e-01
5.007199860000000058e+01,-1.015746211999999993e+01,-4.291885495000000161e-01
5.624000167999999888e+01,-1.059760570999999985e+01,-5.088381290000000057e+00
4.916799927000000281e+01,-1.014577753999999921e+01,-4.838755429000000108e-01
5.007199860000000058e+01,-1.025283813000000066e+01,-5.722514092999999580e-01
5.197600174000000095e+01,-1.044470118999999997e+01,-5.445105016000000298e-01
5.007199860000000058e+01,-1.015746211999999993e+01,-8.583771288000000554e-01
5.402399825999999905e+01,-1.075334834999999956e+01,-9.775771260000000185e-01
5.007199860000000058e+01,-1.025283813000000066e+01,-1.096815188999999968e+00
4.916799927000000281e+01,-1.013016859999999930e+01,-1.014577792999999950e+00
5.402399825999999905e+01,-1.075334834999999956e+01,-1.337737082999999938e+00
5.007199860000000058e+01,-1.025283813000000066e+01,-1.573691407999999958e+00
5.197600174000000095e+01,-1.040510044000000001e+01,-1.593930697000000007e+00
4.916799927000000281e+01,-1.013016859999999930e+01,-1.514062205999999966e+00
5.007199860000000058e+01,-1.015746211999999993e+01,-1.764441847999999924e+00
4.916799927000000281e+01,-1.006773281000000075e+01,-1.919893304999999994e+00
5.197600174000000095e+01,-1.034569931000000054e+01,-2.029539107999999814e+00
5.007199860000000058e+01,-1.015746211999999993e+01,-2.050567555000000208e+00
4.916799927000000281e+01,-1.006773281000000075e+01,-2.434986590999999923e+00
5.197600174000000095e+01,-1.039520025000000025e+01,-2.475047707999999957e+00
5.100000000000000000e+01,-1.024857139999999944e+01,-2.452857196000000073e+00
5.007199860000000058e+01,-1.015746211999999993e+01,-2.527443743000000076e+00
5.007199860000000058e+01,-1.015746211999999993e+01,-3.004319954000000070e+00
5.197600174000000095e+01,-1.034569931000000054e+01,-3.019558190999999781e+00
5.007199860000000058e+01,-1.013838711000000004e+01,-3.481196070000000198e+00
4.916799927000000281e+01,-1.002090645000000002e+01,-3.511999964999999779e+00
5.197600174000000095e+01,-1.034569931000000054e+01,-3.514567757000000015e+00
5.100000000000000000e+01,-1.024857139999999944e+01,-4.031428496000000194e+00
5.007199860000000058e+01,-1.013838711000000004e+01,-3.958072329000000167e+00
5.197600174000000095e+01,-1.034569931000000054e+01,-3.984826802999999806e+00
4.916799927000000281e+01,-1.006773281000000075e+01,-4.027093290999999908e+00
5.007199860000000058e+01,-1.025283813000000066e+01,-4.434948443999999768e+00
4.916799927000000281e+01,-1.006773281000000075e+01,-4.542186577999999919e+00
2.653894694999999970e+01,7.248579752999999570e+00,1.478452890000000020e+00
2.662214591000000041e+01,7.577765725999999979e+00,1.513517184999999987e+00
2.600733311999999842e+01,8.448128859000000546e+00,1.506987284000000038e+00
2.639999961999999911e+01,7.743999719999999698e+00,1.231999993000000071e+00
2.499866580999999854e+01,7.634120424999999877e+00,7.459796667000000436e-01
2.473600005999999851e+01,7.503659561000000089e+00,4.833471322999999820e-01
2.408924972999999881e+01,-7.412901088999999999e+00,-4.539440691000000250e+00
2.542399978999999988e+01,8.485672690999999546e+00,3.147733293000000154e-01
1.649579741000000155e+01,-7.574943372999999980e+00,-2.147413602000000123e-03
2.542399978999999988e+01,8.353599548000000041e+00,2.179200052999999970e-01
1.651521742999999987e+01,-7.467682257999999962e+00,-2.490208786000000174e+00
3.195199965999999847e+01,-8.033645630000000537e+00,1.825828551999999938e+00
5.197600174000000095e+01,-1.044470118999999997e+01,-5.692609787000000310e+00
2.505232575000000139e+01,8.093807531999999583e+00,-3.191719993000000088e-02
2.545127249000000091e+01,8.537931311999999551e+00,-5.101780031000000548e-01
1.652480000999999987e+01,-7.463673384999999882e+00,-3.026852579999999904e+00
5.197600174000000095e+01,-1.034569931000000054e+01,-5.890613555999999917e+00
2.429599952999999957e+01,8.191222667999999985e+00,-1.226369499999999890e+00
3.236639937999999717e+01,-8.224082375000000056e+00,-5.018267297999999599e+00
2.542399978999999988e+01,8.393480301000000310e+00,-1.092448623999999979e+00
1.652302435000000003e+01,-7.390675265999999688e+00,-5.495478287000000073e+00
2.953599930000000029e+01,-8.219446373000000250e+00,1.901555740999999911e+00
2.517243313999999899e+01,8.038121033999999554e+00,-1.001210764999999947e+00
4.587200165000000140e+01,2.271756290999999983e+00,5.242514609999999742e-01
2.495999907999999934e+01,6.727313995000000268e+00,-1.236114264000000018e+00
2.429599952999999957e+01,6.733462712999999766e+00,-2.551228160999999967e-02
2.495999907999999934e+01,7.252926747000000063e+00,-1.104050745999999972e+00
4.587200165000000140e+01,-9.567588805999999835e+00,-5.417264937999999752e+00
2.542399978999999988e+01,8.377812862000000749e+00,-1.283306599000000103e+00
1.652179596999999944e+01,-7.365402980999999905e+00,-6.023426873000000015e+00
2.499639129999999909e+01,8.061986193999999273e+00,-1.401597868999999941e+00
2.213795538999999835e+01,5.964126968000000417e+00,-1.616484888000000009e+00
2.860799980000000176e+01,-8.200960158999999194e+00,1.770971416999999937e+00
4.299200058000000269e+01,1.934639975000000067e+00,-4.995261014000000444e+00
2.429599952999999957e+01,6.776435136999999997e+00,-5.189757752000000446e-01
2.495999907999999934e+01,7.259199738999999596e+00,-1.455999948000000099e+00
3.195199965999999847e+01,3.252857709999999791e+00,-4.040846850000000323e+00
4.587200165000000140e+01,-9.567588805999999835e+00,-5.111451626000000026e+00
2.408246128000000041e+01,-7.298652521000000171e+00,-6.559104993000000050e+00
2.417939359000000010e+01,8.068899068000000341e+00,-1.531389764000000042e+00
3.245600000999999679e+01,-8.289017041999999336e+00,-4.533699075000000356e+00
2.692000008000000122e+01,7.306857109000000072e+00,1.538285732000000072e+00
2.831200026999999864e+01,3.316548586000000132e+00,1.860502886999999994e+00
2.002211760999999868e+01,-7.013764422999999582e+00,-5.027183421000000152e+00
4.587200165000000140e+01,1.354316234999999979e+00,-5.373577276999999874e+00
2.661119957000000014e+01,3.598797654999999818e+00,1.850061691000000064e+00
2.702199983999999944e+01,3.522328525999999904e+00,1.868960932000000019e+00
2.802400017000000076e+01,3.362879991999999874e+00,1.841577172000000040e+00
2.831200026999999864e+01,3.316548586000000132e+00,1.671756207999999910e+00
2.001835284999999942e+01,-6.977626829000000086e+00,-5.469094431000000256e+00
2.860799980000000176e+01,3.363331979999999888e+00,1.425859027000000001e+00
2.354400023999999902e+01,4.049476738000000076e+00,-6.512491664999999763e+00
2.703333313999999987e+01,3.548528214000000069e+00,1.510275558000000018e+00
2.813669585999999967e+01,3.403057254000000142e+00,1.468994456999999976e+00
2.553199967999999842e+01,3.613266992999999871e+00,1.483287591000000072e+00
2.815360022000000129e+01,3.391680789000000029e+00,1.026995045000000051e+00
2.597633297999999868e+01,3.591201573999999841e+00,9.977095177000000481e-01
4.299200058000000269e+01,-9.622018814000000475e+00,-1.364825168999999998e-02
5.993600081999999674e+01,-1.086458936999999914e+01,1.883702913999999895e+00
2.701890892999999849e+01,3.506537091000000217e+00,9.804640628999999885e-01
2.860799980000000176e+01,3.387550432999999916e+00,9.172723888999999575e-01
2.359733327000000003e+01,4.067603906000000435e+00,-6.869361242000000090e+00
2.655839957999999967e+01,3.586527966999999872e+00,5.174567520999999726e-01
4.830400085000000132e+01,-9.890819549999999793e+00,-5.014415264000000150e+00
2.805280017999999842e+01,3.419742488999999885e+00,4.806857220999999902e-01
2.653199959000000163e+01,3.603172516999999964e+00,0.000000000000000000e+00
4.830400085000000132e+01,-9.890819549999999793e+00,-5.520457268000000361e+00
2.705599975999999884e+01,3.555742089999999855e+00,2.092306431000000115e-04
2.823520024999999833e+01,3.440134684000000220e+00,-3.774933418000000346e-02
2.355923824999999994e+01,3.860201018000000150e+00,-3.316934193999999947e-02
2.351400041999999857e+01,3.862942933999999884e+00,-4.142704755000000127e-01
4.830400085000000132e+01,-1.016684245999999980e+01,2.300190478999999955e-01
2.355400019000000000e+01,3.860518503000000212e+00,-9.891737162999999500e-01
2.557399964000000026e+01,3.750767558999999807e+00,-1.449379004999999943e+00
3.195199965999999847e+01,3.083621541999999938e+00,-5.578920617999999498e-01
2.562399960000000121e+01,7.687123695999999562e+00,1.090557436000000102e+00
4.368000030999999694e+01,3.928228616999999812e+00,-5.015771286999999745e+00
4.830400085000000132e+01,4.370361804999999933e+00,1.150095223999999972e+00
2.602799987999999942e+01,3.718167663000000012e+00,-1.511984753999999986e+00
2.561599959999999854e+01,3.776475309999999919e+00,-2.034569132000000113e+00
2.354177802999999969e+01,3.906100696999999844e+00,-1.987700766999999979e+00
2.353066699000000028e+01,3.929226716000000064e+00,-2.532792449000000001e+00
2.461221006999999972e+01,7.189038778999999657e+00,4.797890657000000170e-01
2.254400028999999961e+01,4.086728375999999940e+00,-3.534214533000000102e+00
6.127999877999999967e+01,-1.128719214999999920e+01,-5.252571284999999479e-01
1.894048012000000014e+01,-7.229753265000000262e+00,-3.514425011000000154e+00
2.909400082000000154e+01,3.470306824000000123e+00,-2.500704845000000009e+00
3.260727380000000153e+01,-8.200933455999999566e+00,-6.055370590999999969e+00
3.311199950999999686e+01,-8.440931956000000014e+00,-3.549466186000000079e+00
3.195199965999999847e+01,3.012617110999999959e+00,2.738742827999999796e-01
2.503733253000000047e+01,8.414536396999999113e+00,-6.921312172000000651e-02
2.355923824999999994e+01,3.952078807999999999e+00,-3.039668059999999894e+00
2.561599959999999854e+01,3.791094731999999912e+00,-3.044863963000000062e+00
3.195199965999999847e+01,3.103908538999999855e+00,-9.868168660999999675e-01
2.459315889000000155e+01,7.139994780000000318e+00,-6.437543050999999794e-03
1.893462867999999943e+01,-7.244022417000000047e+00,-3.044571654999999932e+00
2.256094146999999950e+01,4.035568048000000019e+00,-3.006865234999999803e+00
2.907377857999999904e+01,3.510181735999999830e+00,-3.034672374999999978e+00
3.311199950999999686e+01,-8.451443671999999907e+00,-2.018255254000000054e+00
1.809536815999999959e+01,-7.701283536000000041e+00,-1.014067357000000058e+00
3.195199965999999847e+01,3.164769530000000053e+00,-2.677881837000000154e+00
2.359199996999999982e+01,3.991223831000000111e+00,-3.497098044999999988e+00
2.860799980000000176e+01,3.573380194999999926e+00,-4.063803048999999668e+00
2.906800078999999926e+01,3.513351262000000030e+00,-4.021036287000000264e+00
5.511199950999999686e+01,-1.065498638000000042e+01,-5.038811445000000333e+00
2.860799980000000176e+01,3.569188594999999964e+00,-4.413805643999999972e+00
2.602799987999999942e+01,3.866899013999999912e+00,-4.536072253999999582e+00
2.615200043000000107e+01,8.403509711999999965e+00,1.200501370000000012e+00
2.639999961999999911e+01,3.846857071000000072e+00,-4.500571386999999923e+00
2.353066699000000028e+01,3.861932755000000217e+00,1.491591121999999991e+00
2.765066655000000040e+01,3.653682560000000024e+00,-4.522747953999999737e+00
2.996800040999999837e+01,-7.975563367000000348e+00,-5.058067481000000143e+00
4.746400069999999971e+01,3.073859096000000068e+00,1.491725731000000055e+00
2.905600078000000153e+01,3.535459179000000063e+00,-4.542392492000000281e+00
1.508800015999999999e+01,-7.153859001999999911e+00,-6.437866721999999875e+00
2.762399999999999878e+01,3.671723553000000084e+00,-5.013346399999999647e+00
1.755085714000000152e+01,-7.456240531999999810e+00,-5.993923275000000217e+00
3.002400017000000076e+01,-7.898217175000000090e+00,-6.519337229999999650e+00
5.511199950999999686e+01,-1.065498638000000042e+01,-3.621645689000000168e+00
2.860799980000000176e+01,3.569188594999999964e+00,-5.013211369999999611e+00
2.922400092999999899e+01,-7.802344481000000442e+00,-7.067569478000000238e+00
2.953599930000000029e+01,-8.185690879999999225e+00,-2.053455114000000137e+00
4.368000030999999694e+01,3.577600002000000057e+00,-4.991999865000000369e+00
2.759663169999999965e+01,3.683554498999999982e+00,-5.509563496000000171e+00
3.000872750999999994e+01,-8.059253888000000643e+00,-3.998549655999999786e+00
2.505815308000000030e+01,3.908197669000000207e+00,-5.510744132000000128e+00
2.557169195000000173e+01,3.868383865999999838e+00,-5.537739387000000235e+00
5.511199950999999686e+01,-1.065498638000000042e+01,-3.884083748000000114e+00
2.860799980000000176e+01,3.623679876000000188e+00,-5.530879974000000310e+00
2.639999961999999911e+01,3.846857071000000072e+00,-7.417142868000000000e+00
2.555031546000000020e+01,-7.639366500999999587e+00,-3.005901097999999827e+00
2.903200075999999896e+01,3.564464871999999840e+00,-5.546689620000000431e+00
2.692000008000000122e+01,3.871352433999999842e+00,-6.127504826000000016e+00
2.653199959000000163e+01,3.866091370999999999e+00,-6.114742756000000057e+00
2.473600005999999851e+01,3.774731709000000102e+00,-1.582016697000000027e+00
2.763369692999999927e+01,3.688262064999999978e+00,-6.020275145000000272e+00
2.999040030999999829e+01,-8.003063011000000060e+00,-5.552649163999999971e+00
2.463578911999999832e+01,6.749653991999999825e+00,-4.825720262000000038e-01
3.352000045999999855e+01,-8.364037991000000005e+00,-1.468495230000000040e+00
2.953599930000000029e+01,3.506813804000000090e+00,-6.554178953000000085e+00
2.666399956000000060e+01,3.834537028999999819e+00,-6.500936985000000057e+00
2.764707682999999960e+01,3.734698626000000132e+00,-6.519721288000000392e+00
3.014999961999999911e+01,-8.097388387000000520e+00,-3.043754250000000106e+00
2.558399963000000099e+01,8.251829465000000141e+00,9.506437976999999595e-01
2.996800040999999837e+01,3.510537148000000052e+00,-6.821074326999999826e+00
4.746400069999999971e+01,3.073859096000000068e+00,1.853356242000000043e+00
2.466133307999999857e+01,6.733982665000000090e+00,-1.000372228000000030e+00
2.231200026999999864e+01,6.672350644999999858e+00,-1.763710499000000098e+00
3.004080009000000118e+01,-7.441405725000000082e+00,-7.298210216000000194e+00
3.352000045999999855e+01,-8.432446138999999619e+00,-9.121088044999999672e-03
2.692000008000000122e+01,-7.673115730000000134e+00,-6.420511722999999726e+00
2.356400013000000015e+01,3.859912394999999830e+00,8.079085872000000279e-01
4.830400085000000132e+01,-1.016684245999999980e+01,-5.980495214000000059e-01
2.813920020999999849e+01,3.296306276000000146e+00,-7.155067539000000032e+00
2.666399956000000060e+01,3.820026057000000197e+00,-7.052355834000000101e+00
2.557759963999999897e+01,3.869140711000000010e+00,-7.031980418999999927e+00
2.774399947999999938e+01,3.285241921999999981e+00,-7.248670259999999921e+00
4.830400085000000132e+01,-1.016684245999999980e+01,1.886156200999999921e+00
2.469527262000000079e+01,3.991799073000000142e+00,-5.997462163999999873e+00
2.765688875000000024e+01,3.664400947999999936e+00,-7.077305867999999833e+00
3.002400017000000076e+01,-8.059874147000000377e+00,-4.489142805000000180e+00
5.742399979000000343e+01,-1.097436395999999981e+01,-2.971464157000000217e+00
2.802400017000000076e+01,3.282811403000000183e+00,-7.286240100999999747e+00
2.753400040000000004e+01,3.271251470000000161e+00,-7.322583019999999721e+00
4.830400085000000132e+01,-1.016684245999999980e+01,1.472121934000000021e+00
2.466133307999999857e+01,3.937889495999999934e+00,-5.574054518999999708e+00
2.756715815000000092e+01,3.508359721000000153e+00,-7.322038023000000173e+00
2.985600090000000151e+01,-8.103771209999999670e+00,-2.041581725999999986e+00
2.922400092999999899e+01,3.312053441999999848e+00,1.864769577999999983e+00
2.656133291000000085e+01,-7.912079944000000253e+00,1.008829186000000044e+00
3.005760001999999886e+01,3.257432413000000082e+00,1.872167627000000056e+00
3.003388247999999905e+01,3.235412484999999894e+00,1.472169413000000038e+00
2.908533414000000050e+01,3.317721194999999845e+00,1.443509036000000023e+00
2.909400082000000154e+01,3.315627436000000205e+00,1.075995588999999919e+00
4.368000030999999694e+01,2.553447654999999816e+00,-9.706666887999999827e-02
2.645279960999999957e+01,-7.623364544000000187e+00,-4.570317553999999838e+00
3.003800010999999870e+01,3.256302902999999915e+00,9.844666719000000343e-01
2.953599930000000029e+01,3.347413301000000008e+00,8.157561620000000069e-01
2.768799973000000136e+01,3.675826310999999791e+00,-4.079981184000000205e+00
1.758161709000000172e+01,-7.504939612000000260e+00,-4.993273227999999619e+00
3.019199944000000002e+01,-7.696563561999999692e+00,-7.294003646000000174e+00
2.953599930000000029e+01,3.347413301000000008e+00,5.063314213999999813e-01
3.002400017000000076e+01,3.302464067999999919e+00,4.890742882999999930e-01
2.467999982999999986e+01,-7.697729349000000276e+00,-5.173714310000000483e-01
3.195199965999999847e+01,-8.266946156999999573e+00,-3.550222198000000162e+00
2.599806870999999830e+01,3.182073370999999984e+00,-7.423513609999999652e+00
2.225476430999999877e+01,5.580325441000000275e+00,-2.515917012000000064e+00
2.922400092999999899e+01,3.312053441999999848e+00,2.504914402999999790e-01
2.660307648999999941e+01,-7.934118564000000262e+00,1.440414923999999930e+00
2.755309121999999888e+01,3.568647980999999803e+00,-2.478316620999999831e+00
1.762673689000000010e+01,-7.545039955000000020e+00,-4.520273678999999767e+00
3.000872750999999994e+01,-7.835960605000000356e+00,-7.061518973000000088e+00
2.922400092999999899e+01,3.312053441999999848e+00,1.669942959999999865e-01
2.903963712999999913e+01,3.389026933999999880e+00,4.451335167000000093e-01
4.368000030999999694e+01,2.038399935000000163e+00,1.871999978999999925e+00
2.905979025999999976e+01,3.380677799999999955e+00,-3.926977514999999835e-02
2.953599930000000029e+01,3.347413301000000008e+00,-8.438857113000000632e-02
2.471733332000000161e+01,7.022714384000000365e+00,-1.476651155999999965e+00
2.257485743999999883e+01,4.008069225999999929e+00,-1.540188324999999914e+00
2.908533414000000050e+01,3.385458734000000192e+00,-5.264050927000000213e-01
3.002400017000000076e+01,3.373965740000000046e+00,-8.292342920999999922e-01
2.907303306000000021e+01,3.430434518999999849e+00,-1.053035979999999983e+00
2.761955558000000011e+01,3.603546262000000056e+00,-3.021944588999999848e+00
2.922400092999999899e+01,3.312053441999999848e+00,-1.502948621999999901e+00
2.458140786999999960e+01,7.106316794999999686e+00,-5.253760297999999773e-01
2.253980981999999855e+01,4.124534176000000052e+00,-4.499716611000000199e+00
4.511999893000000128e+01,3.824457168999999990e+00,-4.297142847999999710e-02
2.904110422000000113e+01,3.409369418999999901e+00,-1.521385127000000059e+00
2.470690902999999849e+01,7.007516705999999651e+00,-9.943054914000000188e-01
2.256709120000000013e+01,4.105867939000000355e+00,-4.024815148000000065e+00
6.127999877999999967e+01,-1.152647602999999954e+01,0.000000000000000000e+00
1.892000008000000122e+01,-7.352334507000000130e+00,-4.045839309999999855e+00
2.908834863999999953e+01,3.424149492999999822e+00,-1.988553248999999967e+00
3.252000045999999855e+01,-8.207063198000000170e+00,-6.421470562999999743e+00
3.311199950999999686e+01,-8.461955387999999800e+00,-3.143011967000000073e+00
3.006399998999999923e+01,3.390730868999999981e+00,-2.523513476000000200e+00
2.953599930000000029e+01,3.442620863999999781e+00,-3.018514230000000076e+00
2.604707688999999959e+01,8.050585930000000445e+00,1.322493474999999918e+00
3.311199950999999686e+01,-8.419908524000000227e+00,-2.491283757000000154e+00
2.985600090000000151e+01,3.440548657999999982e+00,-3.497417212000000220e+00
3.002400017000000076e+01,3.474881513999999783e+00,-5.985641162000000293e+00
3.006599998000000085e+01,3.450211390999999850e+00,-6.442594349000000165e+00
2.056751493999999880e+01,-7.266802614000000382e+00,1.867971806999999984e+00
3.195199965999999847e+01,3.188437647000000208e+00,-5.507916133000000158e+00
2.506633258000000097e+01,3.887140502999999914e+00,-5.064725219999999695e+00
